trade_date,wind_code,open,high,low,close,volume,amt
2026-06-29,000688.SH,2039.67,2127.80,2013.51,2126.01,2066148400,230072493000
2026-06-30,000688.SH,2132.88,2214.61,2113.95,2207.86,1961786100,219350486000
2026-07-01,000688.SH,2205.66,2255.25,2120.36,2153.04,2258095400,232328268900
2026-07-02,000688.SH,2059.90,2105.29,1978.32,1987.29,2091336300,214952503500
2026-07-03,000688.SH,1978.75,2039.31,1948.17,1975.60,1758380800,174846760500
2026-07-06,000688.SH,2015.18,2022.91,1913.82,1996.10,1651199700,173537383400
2026-07-07,000688.SH,1965.80,2039.60,1950.98,2001.59,1397325000,159559515900
2026-07-08,000688.SH,2022.45,2078.64,1961.64,2016.23,1572058800,169350311700
2026-07-09,000688.SH,2047.24,2188.98,2023.54,2185.83,1858060500,224511523900
2026-07-10,000688.SH,2190.18,2233.54,2064.98,2064.98,2307342900,235095867600
2026-07-13,000688.SH,2038.36,2110.18,1974.05,1994.32,1833793700,214851455500
2026-07-14,000688.SH,1994.44,2026.47,1895.56,2009.73,1601395000,202059847000
2026-07-15,000688.SH,2021.58,2028.65,1908.18,1924.27,1428193300,169644623900
2026-07-16,000688.SH,1869.94,1947.25,1828.57,1846.88,1422678200,174820562200
2026-07-17,000688.SH,1829.98,1844.38,1698.32,1715.40,1662902400,191473530200
2026-07-20,000688.SH,1764.59,1776.07,1646.39,1718.69,1798479300,183748976900
2026-07-21,000688.SH,1747.49,1904.86,1663.85,1903.16,1951274500,213055050200
2026-07-22,000688.SH,1874.78,1934.61,1836.11,1860.08,1623861100,192916671100
2026-07-23,000688.SH,1876.61,1876.99,1770.53,1789.69,1192426900,139187112100
2026-07-24,000688.SH,1766.26,1831.28,1748.80,1787.20,1017752600,120544745700
2026-07-27,000688.SH,1780.72,1816.43,1724.47,1807.95,1034729700,123092124500
2026-07-28,000688.SH,1755.87,1797.58,1675.99,1693.48,1088394400,134055060100
2026-07-29,000688.SH,1704.58,1711.58,1608.14,1678.74,1421853500,147150556700
2026-07-30,000688.SH,1653.47,1671.51,1562.00,1588.41,1469567500,151830717400
2026-07-31,000688.SH,1721.36,1731.21,1635.68,1635.96,1450741000,162975217200
2026-08-03,000688.SH,1619.29,1621.99,1549.74,1552.89,1233498600,124510595100
2026-08-04,000688.SH,1569.62,1631.01,1556.11,1616.36,1134434300,126488484900
2026-08-05,000688.SH,1615.26,1715.28,1615.26,1693.67,1295646900,154309294000
2026-08-06,000688.SH,1651.11,1727.73,1651.11,1701.29,1201717800,123780516900
2026-08-07,000688.SH,1697.37,1747.74,1686.66,1744.02,1214141800,136268941800
2026-08-10,000688.SH,1740.14,1752.93,1704.08,1737.77,1081717400,128470941700
2026-08-11,000688.SH,1713.26,1753.14,1699.92,1709.50,1183017500,110405794200
2026-08-12,000688.SH,1720.36,1747.94,1709.16,1736.99,974254400,103281012600
2026-08-13,000688.SH,1763.46,1782.78,1715.34,1717.75,1057752500,125676864600
2026-08-14,000688.SH,1738.82,1741.35,1690.68,1717.68,868513900,98891045000
